Time Bucket,1-Mains_A,2-Mains_B,4-Air Conditioner-AC Der. Altar,5-Air Conditioner-AC Izq Altar,6-Air Conditioner-AC Fondo Room,7-Air Conditioner-AC Sankey Kids,8-Air Conditioner-AC Hisense Kids,9-Sub Panel-Tab. Toma Black,10-Sub Panel-Tab. Tomas Red,11-Sub Panel-Tab. Media Red,3-Mains_C,12-Sub Panel-Tab. Media Black,13-Sub Panel-Tab. Light 480v Yelow,14-Sub Panel-Tab. Luces 480v Brown
2023-12-02,16.825786349459758,18.55460099071502,19.124271155887183,15.084695861854554,8.758669372226928,10.38250222734451,1.6560684886950916,1.7969975391692583,0.9825520732197496,0.0844126315159267,,,,
2023-12-03,16.240481086766984,16.374516563296847,19.31050961014641,16.12278569444868,4.789746049658457,6.469600754343669,1.6257319690179823,1.0197407077601222,1.247283519440757,0.205835987522602,,,,
2023-12-04,2.664876875171662,4.019297801967198,4.319386853654651,0.0,0.0,1.558313497142792,1.5014703303909305,0.0,0.0,0.0,,,,
2023-12-05,2.666310145166185,4.037817044949002,4.3530494122611145,0.0,0.0,1.557872103362613,1.504994812520345,1.4995882246229384e-06,0.0,1.4491980605655245e-06,,,,
2023-12-06,15.98421827434222,16.23980599802017,14.458016242273118,10.251367126966583,9.60308488729689,10.85429272975498,1.667554771484004,1.17565999122262,1.6371987972874111,0.7298600834808087,,,,
2023-12-07,2.332704724082946,4.024160822508071,4.337369793027241,0.0006490068467458,0.0,1.5566772763898638,1.4903744813783966,1.4905934863620334e-06,0.0,1.316217006716596,,,,
2023-12-08,2.3023086280918115,4.057175256292555,4.376087709668476,0.0,0.0,1.581057227592468,1.492724767555926,0.0,0.0,1.4738014030770463,,,,
2023-12-09,2.290057934762108,4.146978942146301,4.38389749525282,0.0,0.0,1.5886483622423813,1.6558696103133097,1.3978003131018743e-06,0.0,1.5706496942982413,,,,
2023-12-10,20.70933022455851,20.707334803924567,21.360348847673208,18.300504234647224,9.746810286333297,11.413863850894506,1.894252903714975,1.2591121992337704,1.620269609363874,1.7772234143996242,,,,
2023-12-11,21.110614761895075,21.67612890201992,23.867373788227507,21.01063216102336,11.002671925066576,12.67381672776858,1.7888096736862924,1.0311362259017098,1.1328170957978565,1.1796217201088537,,,,
2023-12-12,16.513481174195604,17.865079357554116,31.46990261628892,28.815549880543816,0.1554223743078443,1.6990106117174362,1.6870108426417243,0.0131118861728244,0.0174033209504021,1.1296194071012071,,,,
2023-12-13,3.543321225341161,5.054030999541812,6.363690032611424,2.517893120583428,3.5565689934624564e-05,1.5467382209332792,1.5246781064677235,0.0,0.0,1.31043269598537,,,,
2023-12-14,2.321154247088962,3.88676085861206,3.990620229483711,0.0,0.0,1.5665464747577245,1.542182699256738,0.0,0.0,1.3860660346915985,,,,
2023-12-15,23.0555184194533,22.24899548274994,17.793378178655832,14.058127080744638,14.415506603382164,15.446183523198762,1.7088340346542996,2.056398289171854,2.8666778465200795,1.601544893744522,,,,
2023-12-16,24.12799962522507,24.262832441950906,24.51824746203952,20.63809401486609,13.862463763440186,15.004073030486635,1.479500275306172,1.5856408273590936,1.850257122373845,1.2119261448997922,,,,
2023-12-17,18.40498510360824,19.46892736228518,22.06418165359921,18.134853761317466,6.134752166449229,8.218322043205896,1.6930823215858144,1.2360194510565865,1.5868814147500196,1.3759123323724003,,,,
2023-12-18,2.3281909119415283,4.371493796831767,4.971780557399327,0.0,0.0075923590858777,1.5685879200935366,1.533790776819123,0.0,1.6364943981170652e-06,1.3903059287399715,,,,
2023-12-19,2.3166607555622525,4.3887434964582654,5.0017231586753,0.0,0.0,1.5691773162810008,1.53726855014907,0.0,0.0,1.394067045067019,,,,
2023-12-20,2.3701685262298584,4.372028477634854,4.963930227767096,0.1934380807696448,0.0,1.586371257431242,1.527271216932668,0.0,0.0,1.3828110193687015,,,,
2023-12-21,9.553532629194258,10.371971802181667,4.663299935251873,0.3285738816621568,8.162217420255608,9.503700867996216,1.721474083874226,0.9798854939248828,1.3129166990714602,1.6081920528258218,,,,
2023-12-22,2.33617127647188,4.144899557202657,4.529079815665351,0.0102837038697136,0.0,1.5752848631064094,1.512478579903444,1.0569636159472997e-05,7.07240581512451e-06,1.3865459723920297,,,,
2023-12-23,14.370119174070354,15.123059105678136,21.7907362823444,18.194569892322225,0.0,1.5719167910586465,1.4869318893718717,1.0095899555015564,1.2607554128110408,1.2645861883513134,,,,
2023-12-24,19.741902885412635,19.77733380820169,23.10147861721039,19.127133591327667,6.862163436357975,8.473975161780253,1.887255323854817,1.1720232746219634,1.728520764848656,0.7923896012014813,,,,
